date,state,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations_per_million,share_doses_used,fips,deaths,new_cases,total_cases,population
2020-05-10,Pennsylvania,,,,,,,,,,,,42,3819,1376,60037,12801800
2020-05-10,Puerto Rico,,,,,,,,,,,,72,111,25,2574,3193400
2020-05-10,Rhode Island,,,,,,,,,,,,44,422,285,11274,1059300
2020-05-10,South Carolina,,,,,,,,,,,,45,331,122,7653,5148600
2020-05-10,South Dakota,,,,,,,,,,,,46,34,124,3517,884600
2020-05-10,Tennessee,,,,,,,,,,,,47,242,385,15060,6830000
2020-05-10,Texas,,,,,,,,,,,,48,1110,1188,40037,28997300
2020-05-10,Utah,,,,,,,,,,,,49,67,148,6251,3206300
2020-05-10,Vermont,,,,,,,,,,,,50,53,5,926,623900
2020-05-10,Virgin Islands,,,,,,,,,,,,78,5,0,69,104600
2020-05-10,Virginia,,,,,,,,,,,,51,839,885,24081,8535700
2020-05-10,Washington,,,,,,,,,,,,53,939,152,17781,7614800
2020-05-10,West Virginia,,,,,,,,,,,,54,54,15,1363,1792200
2020-05-10,Wisconsin,,,,,,,,,,,,55,400,280,10379,5822500
2020-05-10,Wyoming,,,,,,,,,,,,56,7,9,662,578700
2020-05-11,Alabama,,,,,,,,,,,,1,403,275,10164,4903600
2020-05-11,Alaska,,,,,,,,,,,,2,8,2,380,731400
2020-05-11,Arizona,,,,,,,,,,,,4,542,261,11380,7277900
2020-05-11,Arkansas,,,,,,,,,,,,5,94,31,4043,3017400
2020-05-11,California,,,,,,,,,,,,6,2820,1463,69514,39513700
2020-05-11,Colorado,,,,,,,,,,,,8,986,198,19793,5758500
2020-05-11,Connecticut,,,,,,,,,,,,9,3008,211,33765,3565400
2020-05-11,Delaware,,,,,,,,,,,,10,225,118,6565,973800
2020-05-11,District of Columbia,,,,,,,,,,,,11,328,117,6389,705700
2020-05-11,Florida,,,,,,,,,,,,12,1734,386,40974,21479100
2020-05-11,Georgia,,,,,,,,,,,,13,1420,181,33008,10617100
2020-05-11,Guam,,,,,,,,,,,,66,6,0,1120,165700
2020-05-11,Hawaii,,,,,,,,,,,,15,17,2,623,1415900
2020-05-11,Idaho,,,,,,,,,,,,16,69,29,2289,1787100
2020-05-11,Illinois,,,,,,,,,,,,17,3480,1461,79123,12672400
2020-05-11,Indiana,,,,,,,,,,,,18,1540,501,25134,6732700
2020-05-11,Iowa,,,,,,,,,,,,19,271,414,12373,3155100
2020-05-11,Kansas,,,,,,,,,,,,20,174,116,7161,2913000
2020-05-11,Kentucky,,,,,,,,,,,,21,325,224,6710,4467400
2020-05-11,Louisiana,,,,,,,,,,,,22,2308,208,31881,4649200
2020-05-11,Maine,,,,,,,,,,,,23,65,26,1462,1344100
2020-05-11,Maryland,,,,,,,,,,,,24,1683,790,33483,6045800
2020-05-11,Massachusetts,,,,,,,,,,,,25,5108,669,78462,6892900
2020-05-11,Michigan,,,,,,,,,,,,26,4584,410,47526,9985800
2020-05-11,Minnesota,,,,,,,,,,,,27,591,528,11798,5639900
2020-05-11,Mississippi,,,,,,,,,,,,28,435,173,9674,2975900
2020-05-11,Missouri,,,,,,,,,,,,29,512,119,10025,6137400
2020-05-11,Montana,,,,,,,,,,,,30,16,1,459,1068800
2020-05-11,Nebraska,,,,,,,,,,,,31,99,247,8575,1934500
2020-05-11,Nevada,,,,,,,,,,,,32,312,32,6152,3080400
2020-05-11,New Hampshire,,,,,,,,,,,,33,133,89,3160,1359700
2020-05-11,New Jersey,,,,,,,,,,,,34,9310,1413,139945,8881900
2020-05-11,New Mexico,,,,,,,,,,,,35,208,206,5069,2096600
2020-05-11,New York,,,,,,,,,,,,36,27003,1610,342267,19455200
2020-05-11,North Carolina,,,,,,,,,,,,37,571,286,15069,10487000
2020-05-11,North Dakota,,,,,,,,,,,,38,36,27,1518,762100
2020-05-11,Northern Mariana Islands,,,,,,,,,,,,69,2,3,19,56800
2020-05-11,Ohio,,,,,,,,,,,,39,1357,699,24785,11690100
2020-05-11,Oklahoma,,,,,,,,,,,,40,274,24,4613,3956500
2020-05-11,Oregon,,,,,,,,,,,,41,130,58,3286,4217500
2020-05-11,Pennsylvania,,,,,,,,,,,,42,3846,520,60557,12801800
2020-05-11,Puerto Rico,,,,,,,,,,,,72,113,58,2632,3193400
2020-05-11,Rhode Island,,,,,,,,,,,,44,430,176,11450,1059300
2020-05-11,South Carolina,,,,,,,,,,,,45,346,139,7792,5148600
2020-05-11,South Dakota,,,,,,,,,,,,46,34,97,3614,884600
2020-05-11,Tennessee,,,,,,,,,,,,47,248,363,15423,6830000
2020-05-11,Texas,,,,,,,,,,,,48,1137,951,40988,28997300
2020-05-11,Utah,,,,,,,,,,,,49,68,113,6364,3206300
2020-05-11,Vermont,,,,,,,,,,,,50,53,0,926,623900
2020-05-11,Virgin Islands,,,,,,,,,,,,78,6,0,69,104600
2020-05-11,Virginia,,,,,,,,,,,,51,850,989,25070,8535700
2020-05-11,Washington,,,,,,,,,,,,53,957,391,18172,7614800
2020-05-11,West Virginia,,,,,,,,,,,,54,57,7,1370,1792200
2020-05-11,Wisconsin,,,,,,,,,,,,55,409,202,10581,5822500
2020-05-11,Wyoming,,,,,,,,,,,,56,7,7,669,578700
2020-05-12,Alabama,,,,,,,,,,,,1,435,300,10464,4903600
2020-05-12,Alaska,,,,,,,,,,,,2,8,3,383,731400
2020-05-12,Arizona,,,,,,,,,,,,4,562,356,11736,7277900
2020-05-12,Arkansas,,,,,,,,,,,,5,95,121,4164,3017400
2020-05-12,California,,,,,,,,,,,,6,2902,1636,71150,39513700
2020-05-12,Colorado,,,,,,,,,,,,8,1009,310,20103,5758500
2020-05-12,Connecticut,,,,,,,,,,,,9,3041,568,34333,3565400
2020-05-12,Delaware,,,,,,,,,,,,10,237,176,6741,973800
2020-05-12,District of Columbia,,,,,,,,,,,,11,336,96,6485,705700
2020-05-12,Florida,,,,,,,,,,,,12,1778,941,41915,21479100
2020-05-12,Georgia,,,,,,,,,,,,13,1470,863,33871,10617100
2020-05-12,Guam,,,,,,,,,,,,66,6,1,1121,165700
2020-05-12,Hawaii,,,,,,,,,,,,15,17,1,624,1415900
2020-05-12,Idaho,,,,,,,,,,,,16,69,33,2322,1787100
2020-05-12,Illinois,,,,,,,,,,,,17,3617,4045,83168,12672400
2020-05-12,Indiana,,,,,,,,,,,,18,1578,542,25676,6732700
2020-05-12,Iowa,,,,,,,,,,,,19,289,539,12912,3155100
2020-05-12,Kansas,,,,,,,,,,,,20,178,191,7352,2913000
2020-05-12,Kentucky,,,,,,,,,,,,21,333,293,7003,4467400
2020-05-12,Louisiana,,,,,,,,,,,,22,2347,235,32116,4649200
2020-05-12,Maine,,,,,,,,,,,,23,65,15,1477,1344100
2020-05-12,Maryland,,,,,,,,,,,,24,1756,691,34174,6045800
2020-05-12,Massachusetts,,,,,,,,,,,,25,5141,870,79332,6892900
2020-05-12,Michigan,,,,,,,,,,,,26,4674,420,47946,9985800
2020-05-12,Minnesota,,,,,,,,,,,,27,614,695,12493,5639900
2020-05-12,Mississippi,,,,,,,,,,,,28,457,234,9908,2975900
2020-05-12,Missouri,,,,,,,,,,,,29,528,99,10124,6137400
2020-05-12,Montana,,,,,,,,,,,,30,16,2,461,1068800
2020-05-12,Nebraska,,,,,,,,,,,,31,102,157,8732,1934500
2020-05-12,Nevada,,,,,,,,,,,,32,321,159,6311,3080400
2020-05-12,New Hampshire,,,,,,,,,,,,33,142,79,3239,1359700
2020-05-12,New Jersey,,,,,,,,,,,,34,9508,798,140743,8881900
2020-05-12,New Mexico,,,,,,,,,,,,35,219,143,5212,2096600
2020-05-12,New York,,,,,,,,,,,,36,27282,1438,343705,19455200
2020-05-12,North Carolina,,,,,,,,,,,,37,597,333,15402,10487000
2020-05-12,North Dakota,,,,,,,,,,,,38,38,53,1571,762100
2020-05-12,Northern Mariana Islands,,,,,,,,,,,,69,2,0,19,56800
2020-05-12,Ohio,,,,,,,,,,,,39,1436,472,25257,11690100
2020-05-12,Oklahoma,,,,,,,,,,,,40,278,118,4731,3956500
2020-05-12,Oregon,,,,,,,,,,,,41,130,73,3359,4217500
2020-05-12,Pennsylvania,,,,,,,,,,,,42,3924,850,61407,12801800
2020-05-12,Puerto Rico,,,,,,,,,,,,72,114,43,2675,3193400
2020-05-12,Rhode Island,,,,,,,,,,,,44,444,164,11614,1059300
2020-05-12,South Carolina,,,,,,,,,,,,45,355,135,7927,5148600
2020-05-12,South Dakota,,,,,,,,,,,,46,39,49,3663,884600
2020-05-12,Tennessee,,,,,,,,,,,,47,264,354,15777,6830000
2020-05-12,Texas,,,,,,,,,,,,48,1169,1360,42348,28997300
2020-05-12,Utah,,,,,,,,,,,,49,73,90,6454,3206300
2020-05-12,Vermont,,,,,,,,,,,,50,53,1,927,623900
2020-05-12,Virgin Islands,,,,,,,,,,,,78,6,0,69,104600
2020-05-12,Virginia,,,,,,,,,,,,51,891,730,25800,8535700
2020-05-12,Washington,,,,,,,,,,,,53,972,210,18382,7614800
2020-05-12,West Virginia,,,,,,,,,,,,54,58,9,1379,1792200
2020-05-12,Wisconsin,,,,,,,,,,,,55,418,200,10781,5822500
2020-05-12,Wyoming,,,,,,,,,,,,56,7,6,675,578700
2020-05-13,Alabama,,,,,,,,,,,,1,450,236,10700,4903600
2020-05-13,Alaska,,,,,,,,,,,,2,8,0,383,731400
2020-05-13,Arizona,,,,,,,,,,,,4,594,440,12176,7277900
2020-05-13,Arkansas,,,,,,,,,,,,5,97,72,4236,3017400
2020-05-13,California,,,,,,,,,,,,6,3014,2068,73218,39513700
2020-05-13,Colorado,,,,,,,,,,,,8,1062,339,20442,5758500
2020-05-13,Connecticut,,,,,,,,,,,,9,3125,522,34855,3565400
2020-05-13,Delaware,,,,,,,,,,,,10,247,211,6952,973800
2020-05-13,District of Columbia,,,,,,,,,,,,11,350,99,6584,705700
2020-05-13,Florida,,,,,,,,,,,,12,1826,479,42394,21479100
2020-05-13,Georgia,,,,,,,,,,,,13,1494,555,34426,10617100
2020-05-13,Guam,,,,,,,,,,,,66,6,0,1121,165700
2020-05-13,Hawaii,,,,,,,,,,,,15,17,3,627,1415900
2020-05-13,Idaho,,,,,,,,,,,,16,69,31,2353,1787100
2020-05-13,Illinois,,,,,,,,,,,,17,3815,1706,84874,12672400
2020-05-13,Indiana,,,,,,,,,,,,18,1619,368,26044,6732700
2020-05-13,Iowa,,,,,,,,,,,,19,306,377,13289,3155100
2020-05-13,Kansas,,,,,,,,,,,,20,179,200,7552,2913000
2020-05-13,Kentucky,,,,,,,,,,,,21,334,99,7102,4467400
2020-05-13,Louisiana,,,,,,,,,,,,22,2381,612,32728,4649200
2020-05-13,Maine,,,,,,,,,,,,23,66,38,1515,1344100
2020-05-13,Maryland,,,,,,,,,,,,24,1809,753,34927,6045800
2020-05-13,Massachusetts,,,,,,,,,,,,25,5315,1165,80497,6892900
2020-05-13,Michigan,,,,,,,,,,,,26,4714,361,48307,9985800
2020-05-13,Minnesota,,,,,,,,,,,,27,638,423,12916,5639900
2020-05-13,Mississippi,,,,,,,,,,,,28,465,182,10090,2975900
2020-05-13,Missouri,,,,,,,,,,,,29,548,245,10369,6137400
2020-05-13,Montana,,,,,,,,,,,,30,16,1,462,1068800
2020-05-13,Nebraska,,,,,,,,,,,,31,106,340,9072,1934500
2020-05-13,Nevada,,,,,,,,,,,,32,331,171,6482,3080400
2020-05-13,New Hampshire,,,,,,,,,,,,33,150,60,3299,1359700
2020-05-13,New Jersey,,,,,,,,,,,,34,9702,817,141560,8881900
2020-05-13,New Mexico,,,,,,,,,,,,35,231,152,5364,2096600
2020-05-13,New York,,,,,,,,,,,,36,27448,2123,345828,19455200
2020-05-13,North Carolina,,,,,,,,,,,,37,615,448,15850,10487000
2020-05-13,North Dakota,,,,,,,,,,,,38,40,76,1647,762100
2020-05-13,Northern Mariana Islands,,,,,,,,,,,,69,2,0,19,56800
2020-05-13,Ohio,,,,,,,,,,,,39,1483,470,25727,11690100
2020-05-13,Oklahoma,,,,,,,,,,,,40,278,121,4852,3956500
2020-05-13,Oregon,,,,,,,,,,,,41,134,57,3416,4217500
2020-05-13,Pennsylvania,,,,,,,,,,,,42,4104,787,62194,12801800
2020-05-13,Puerto Rico,,,,,,,,,,,,72,115,30,2705,3193400
2020-05-13,Rhode Island,,,,,,,,,,,,44,462,221,11835,1059300
2020-05-13,South Carolina,,,,,,,,,,,,45,362,103,8030,5148600
2020-05-13,South Dakota,,,,,,,,,,,,46,39,69,3732,884600
2020-05-13,Tennessee,,,,,,,,,,,,47,271,484,16261,6830000
2020-05-13,Texas,,,,,,,,,,,,48,1205,1474,43822,28997300
2020-05-13,Utah,,,,,,,,,,,,49,76,170,6624,3206300
2020-05-13,Vermont,,,,,,,,,,,,50,53,2,929,623900
2020-05-13,Virgin Islands,,,,,,,,,,,,78,6,0,69,104600
2020-05-13,Virginia,,,,,,,,,,,,51,927,946,26746,8535700
2020-05-13,Washington,,,,,,,,,,,,53,977,110,18492,7614800
2020-05-13,West Virginia,,,,,,,,,,,,54,59,26,1405,1792200
2020-05-13,Wisconsin,,,,,,,,,,,,55,421,290,11071,5822500
2020-05-13,Wyoming,,,,,,,,,,,,56,7,13,688,578700
2020-05-14,Alabama,,,,,,,,,,,,1,473,401,11101,4903600
2020-05-14,Alaska,,,,,,,,,,,,2,8,4,387,731400
2020-05-14,Arizona,,,,,,,,,,,,4,624,498,12674,7277900
2020-05-14,Arkansas,,,,,,,,,,,,5,98,130,4366,3017400
2020-05-14,California,,,,,,,,,,,,6,3039,1729,74947,39513700
2020-05-14,Colorado,,,,,,,,,,,,8,1091,371,20813,5758500
2020-05-14,Connecticut,,,,,,,,,,,,9,3219,609,35464,3565400
2020-05-14,Delaware,,,,,,,,,,,,10,260,271,7223,973800
2020-05-14,District of Columbia,,,,,,,,,,,,11,358,152,6736,705700
2020-05-14,Florida,,,,,,,,,,,,12,1874,808,43202,21479100
2020-05-14,Georgia,,,,,,,,,,,,13,1521,556,34982,10617100
2020-05-14,Guam,,,,,,,,,,,,66,6,0,1121,165700
2020-05-14,Hawaii,,,,,,,,,,,,15,17,0,627,1415900
2020-05-14,Idaho,,,,,,,,,,,,16,72,27,2380,1787100
2020-05-14,Illinois,,,,,,,,,,,,17,3945,3207,88081,12672400
2020-05-14,Indiana,,,,,,,,,,,,18,1646,583,26627,6732700
2020-05-14,Iowa,,,,,,,,,,,,19,318,386,13675,3155100
2020-05-14,Kansas,,,,,,,,,,,,20,181,116,7668,2913000
2020-05-14,Kentucky,,,,,,,,,,,,21,341,295,7397,4467400
2020-05-14,Louisiana,,,,,,,,,,,,22,2417,827,33555,4649200
2020-05-14,Maine,,,,,,,,,,,,23,69,50,1565,1344100
2020-05-14,Maryland,,,,,,,,,,,,24,1866,1094,36021,6045800
2020-05-14,Massachusetts,,,,,,,,,,,,25,5482,1685,82182,6892900
2020-05-14,Michigan,,,,,,,,,,,,26,4787,1182,49489,9985800
2020-05-14,Minnesota,,,,,,,,,,,,27,672,527,13443,5639900
2020-05-14,Mississippi,,,,,,,,,,,,28,480,393,10483,2975900
2020-05-14,Missouri,,,,,,,,,,,,29,564,121,10490,6137400
2020-05-14,Montana,,,,,,,,,,,,30,16,0,462,1068800
2020-05-14,Nebraska,,,,,,,,,,,,31,117,339,9411,1934500
2020-05-14,Nevada,,,,,,,,,,,,32,339,122,6604,3080400
2020-05-14,New Hampshire,,,,,,,,,,,,33,151,83,3382,1359700
2020-05-14,New Jersey,,,,,,,,,,,,34,9946,1144,142704,8881900
2020-05-14,New Mexico,,,,,,,,,,,,35,242,139,5503,2096600
2020-05-14,New York,,,,,,,,,,,,36,27617,2364,348192,19455200
2020-05-14,North Carolina,,,,,,,,,,,,37,632,743,16593,10487000
2020-05-14,North Dakota,,,,,,,,,,,,38,40,65,1712,762100
2020-05-14,Northern Mariana Islands,,,,,,,,,,,,69,2,0,19,56800
2020-05-14,Ohio,,,,,,,,,,,,39,1534,636,26363,11690100
2020-05-14,Oklahoma,,,,,,,,,,,,40,284,110,4962,3956500
2020-05-14,Oregon,,,,,,,,,,,,41,137,63,3479,4217500
2020-05-14,Pennsylvania,,,,,,,,,,,,42,4298,964,63158,12801800
2020-05-14,Puerto Rico,,,,,,,,,,,,72,117,98,2803,3193400
2020-05-14,Rhode Island,,,,,,,,,,,,44,468,181,12016,1059300
2020-05-14,South Carolina,,,,,,,,,,,,45,371,159,8189,5148600
2020-05-14,South Dakota,,,,,,,,,,,,46,43,60,3792,884600
2020-05-14,Tennessee,,,,,,,,,,,,47,284,327,16588,6830000
2020-05-14,Texas,,,,,,,,,,,,48,1256,1347,45169,28997300
2020-05-14,Utah,,,,,,,,,,,,49,76,136,6760,3206300
2020-05-14,Vermont,,,,,,,,,,,,50,53,3,932,623900
2020-05-14,Virgin Islands,,,,,,,,,,,,78,6,0,69,104600
2020-05-14,Virginia,,,,,,,,,,,,51,955,1067,27813,8535700
2020-05-14,Washington,,,,,,,,,,,,53,991,369,18861,7614800
2020-05-14,West Virginia,,,,,,,,,,,,54,62,30,1435,1792200
2020-05-14,Wisconsin,,,,,,,,,,,,55,434,378,11449,5822500
2020-05-14,Wyoming,,,,,,,,,,,,56,7,13,701,578700
2020-05-15,Alabama,,,,,,,,,,,,1,483,272,11373,4903600
2020-05-15,Alaska,,,,,,,,,,,,2,8,1,388,731400
2020-05-15,Arizona,,,,,,,,,,,,4,651,495,13169,7277900
2020-05-15,Arkansas,,,,,,,,,,,,5,98,97,4463,3017400
2020-05-15,California,,,,,,,,,,,,6,3192,2068,77015,39513700
2020-05-15,Colorado,,,,,,,,,,,,8,1150,394,21207,5758500
2020-05-15,Connecticut,,,,,,,,,,,,9,3285,621,36085,3565400
2020-05-15,Delaware,,,,,,,,,,,,10,271,150,7373,973800
2020-05-15,District of Columbia,,,,,,,,,,,,11,368,135,6871,705700
2020-05-15,Florida,,,,,,,,,,,,12,1916,928,44130,21479100
2020-05-15,Georgia,,,,,,,,,,,,13,1563,820,35802,10617100
2020-05-15,Guam,,,,,,,,,,,,66,6,2,1123,165700
2020-05-15,Hawaii,,,,,,,,,,,,15,17,1,628,1415900
2020-05-15,Idaho,,,,,,,,,,,,16,73,37,2417,1787100
2020-05-15,Illinois,,,,,,,,,,,,17,4075,2447,90528,12672400
2020-05-15,Indiana,,,,,,,,,,,,18,1691,654,27281,6732700
2020-05-15,Iowa,,,,,,,,,,,,19,336,374,14049,3155100
2020-05-15,Kansas,,,,,,,,,,,,20,187,338,8006,2913000
2020-05-15,Kentucky,,,,,,,,,,,,21,343,181,7578,4467400
2020-05-15,Louisiana,,,,,,,,,,,,22,2448,348,33903,4649200
2020-05-15,Maine,,,,,,,,,,,,23,69,38,1603,1344100
2020-05-15,Maryland,,,,,,,,,,,,24,1911,1084,37105,6045800
2020-05-15,Massachusetts,,,,,,,,,,,,25,5592,1239,83421,6892900
2020-05-15,Michigan,,,,,,,,,,,,26,4825,493,49982,9985800
2020-05-15,Minnesota,,,,,,,,,,,,27,692,797,14240,5639900
2020-05-15,Mississippi,,,,,,,,,,,,28,493,318,10801,2975900
2020-05-15,Missouri,,,,,,,,,,,,29,579,77,10567,6137400
2020-05-15,Montana,,,,,,,,,,,,30,16,4,466,1068800
2020-05-15,Nebraska,,,,,,,,,,,,31,122,355,9766,1934500
2020-05-15,Nevada,,,,,,,,,,,,32,345,129,6733,3080400
2020-05-15,New Hampshire,,,,,,,,,,,,33,159,82,3464,1359700
2020-05-15,New Jersey,,,,,,,,,,,,34,10138,1201,143905,8881900
2020-05-15,New Mexico,,,,,,,,,,,,35,253,159,5662,2096600
2020-05-15,New York,,,,,,,,,,,,36,27755,2759,350951,19455200
2020-05-15,North Carolina,,,,,,,,,,,,37,660,597,17190,10487000
2020-05-15,North Dakota,,,,,,,,,,,,38,42,49,1761,762100
2020-05-15,Northern Mariana Islands,,,,,,,,,,,,69,2,0,19,56800
2020-05-15,Ohio,,,,,,,,,,,,39,1581,593,26956,11690100
2020-05-15,Oklahoma,,,,,,,,,,,,40,285,124,5086,3956500
2020-05-15,Oregon,,,,,,,,,,,,41,137,62,3541,4217500
2020-05-15,Pennsylvania,,,,,,,,,,,,42,4432,1020,64178,12801800
2020-05-15,Puerto Rico,,,,,,,,,,,,72,122,115,2918,3193400
2020-05-15,Rhode Island,,,,,,,,,,,,44,479,203,12219,1059300
2020-05-15,South Carolina,,,,,,,,,,,,45,380,218,8407,5148600
2020-05-15,South Dakota,,,,,,,,,,,,46,44,95,3887,884600
2020-05-15,Tennessee,,,,,,,,,,,,47,288,329,16917,6830000
2020-05-15,Texas,,,,,,,,,,,,48,1300,1818,46987,28997300
2020-05-15,Utah,,,,,,,,,,,,49,77,170,6930,3206300
2020-05-15,Vermont,,,,,,,,,,,,50,53,1,933,623900
2020-05-15,Virgin Islands,,,,,,,,,,,,78,6,0,69,104600
2020-05-15,Virginia,,,,,,,,,,,,51,977,859,28672,8535700
2020-05-15,Washington,,,,,,,,,,,,53,1008,270,19131,7614800
2020-05-15,West Virginia,,,,,,,,,,,,54,64,13,1448,1792200
2020-05-15,Wisconsin,,,,,,,,,,,,55,445,588,12037,5822500
2020-05-15,Wyoming,,,,,,,,,,,,56,7,15,716,578700
2020-05-16,Alabama,,,,,,,,,,,,1,485,301,11674,4903600
2020-05-16,Alaska,,,,,,,,,,,,2,8,4,392,731400
2020-05-16,Arizona,,,,,,,,,,,,4,679,462,13631,7277900
2020-05-16,Arkansas,,,,,,,,,,,,5,98,115,4578,3017400
2020-05-16,California,,,,,,,,,,,,6,3254,1918,78933,39513700
2020-05-16,Colorado,,,,,,,,,,,,8,1192,397,21604,5758500
2020-05-16,Connecticut,,,,,,,,,,,,9,3339,618,36703,3565400
2020-05-16,Delaware,,,,,,,,,,,,10,286,174,7547,973800
2020-05-16,District of Columbia,,,,,,,,,,,,11,375,171,7042,705700
2020-05-16,Florida,,,,,,,,,,,,12,1963,673,44803,21479100
2020-05-16,Georgia,,,,,,,,,,,,13,1573,413,36215,10617100
2020-05-16,Guam,,,,,,,,,,,,66,6,0,1123,165700
2020-05-16,Hawaii,,,,,,,,,,,,15,17,1,629,1415900
2020-05-16,Idaho,,,,,,,,,,,,16,73,30,2447,1787100
2020-05-16,Illinois,,,,,,,,,,,,17,4149,2141,92669,12672400
2020-05-16,Indiana,,,,,,,,,,,,18,1741,638,27919,6732700
2020-05-16,Iowa,,,,,,,,,,,,19,346,279,14328,3155100
2020-05-16,Kansas,,,,,,,,,,,,20,189,53,8059,2913000
2020-05-16,Kentucky,,,,,,,,,,,,21,346,195,7773,4467400
2020-05-16,Louisiana,,,,,,,,,,,,22,2479,280,34183,4649200
2020-05-16,Maine,,,,,,,,,,,,23,70,45,1648,1344100
2020-05-16,Maryland,,,,,,,,,,,,24,1957,978,38083,6045800
2020-05-16,Massachusetts,,,,,,,,,,,,25,5705,1512,84933,6892900
2020-05-16,Michigan,,,,,,,,,,,,26,4880,434,50416,9985800
2020-05-16,Minnesota,,,,,,,,,,,,27,709,729,14969,5639900
2020-05-16,Mississippi,,,,,,,,,,,,28,510,322,11123,2975900
2020-05-16,Missouri,,,,,,,,,,,,29,593,227,10794,6137400
2020-05-16,Montana,,,,,,,,,,,,30,16,2,468,1068800
2020-05-16,Nebraska,,,,,,,,,,,,31,129,454,10220,1934500
2020-05-16,Nevada,,,,,,,,,,,,32,349,77,6810,3080400
2020-05-16,New Hampshire,,,,,,,,,,,,33,171,92,3556,1359700
2020-05-16,New Jersey,,,,,,,,,,,,34,10249,1184,145089,8881900
2020-05-16,New Mexico,,,,,,,,,,,,35,259,185,5847,2096600
2020-05-16,New York,,,,,,,,,,,,36,27953,2185,353136,19455200
2020-05-16,North Carolina,,,,,,,,,,,,37,671,819,18009,10487000
2020-05-16,North Dakota,,,,,,,,,,,,38,42,87,1848,762100
2020-05-16,Northern Mariana Islands,,,,,,,,,,,,69,2,2,21,56800
2020-05-16,Ohio,,,,,,,,,,,,39,1610,520,27476,11690100
2020-05-16,Oklahoma,,,,,,,,,,,,40,288,151,5237,3956500
2020-05-16,Oregon,,,,,,,,,,,,41,137,71,3612,4217500
2020-05-16,Pennsylvania,,,,,,,,,,,,42,4490,1050,65228,12801800
2020-05-16,Puerto Rico,,,,,,,,,,,,72,122,47,2965,3193400
2020-05-16,Rhode Island,,,,,,,,,,,,44,489,215,12434,1059300
2020-05-16,South Carolina,,,,,,,,,,,,45,380,254,8661,5148600
2020-05-16,South Dakota,,,,,,,,,,,,46,44,72,3959,884600
2020-05-16,Tennessee,,,,,,,,,,,,47,292,287,17204,6830000
2020-05-16,Texas,,,,,,,,,,,,48,1330,879,47866,28997300
2020-05-16,Utah,,,,,,,,,,,,49,78,138,7068,3206300
2020-05-16,Vermont,,,,,,,,,,,,50,53,1,934,623900
2020-05-16,Virgin Islands,,,,,,,,,,,,78,6,0,69,104600
2020-05-16,Virginia,,,,,,,,,,,,51,1002,1011,29683,8535700
2020-05-16,Washington,,,,,,,,,,,,53,1015,205,19336,7614800
2020-05-16,West Virginia,,,,,,,,,,,,54,65,22,1470,1792200
2020-05-16,Wisconsin,,,,,,,,,,,,55,453,514,12551,5822500
2020-05-16,Wyoming,,,,,,,,,,,,56,7,25,741,578700
2020-05-17,Alabama,,,,,,,,,,,,1,488,97,11771,4903600
2020-05-17,Alaska,,,,,,,,,,,,2,8,4,396,731400
2020-05-17,Arizona,,,,,,,,,,,,4,680,306,13937,7277900
2020-05-17,Arkansas,,,,,,,,,,,,5,98,181,4759,3017400
2020-05-17,California,,,,,,,,,,,,6,3290,1433,80366,39513700
2020-05-17,Colorado,,,,,,,,,,,,8,1215,305,21909,5758500
2020-05-17,Connecticut,,,,,,,,,,,,9,3408,716,37419,3565400
2020-05-17,Delaware,,,,,,,,,,,,10,290,123,7670,973800
2020-05-17,District of Columbia,,,,,,,,,,,,11,383,81,7123,705700
2020-05-17,Florida,,,,,,,,,,,,12,1972,777,45580,21479100
2020-05-17,Georgia,,,,,,,,,,,,13,1584,299,36514,10617100
2020-05-17,Guam,,,,,,,,,,,,66,6,0,1123,165700
2020-05-17,Hawaii,,,,,,,,,,,,15,17,1,630,1415900
2020-05-17,Idaho,,,,,,,,,,,,16,73,2,2449,1787100
2020-05-17,Illinois,,,,,,,,,,,,17,4198,1691,94360,12672400
2020-05-17,Indiana,,,,,,,,,,,,18,1751,500,28419,6732700
2020-05-17,Iowa,,,,,,,,,,,,19,351,323,14651,3155100
2020-05-17,Kansas,,,,,,,,,,,,20,189,7,8066,2913000
2020-05-17,Kentucky,,,,,,,,,,,,21,346,20,7793,4467400
2020-05-17,Louisiana,,,,,,,,,,,,22,2491,315,34498,4649200
2020-05-17,Maine,,,,,,,,,,,,23,70,39,1687,1344100
2020-05-17,Maryland,,,,,,,,,,,,24,1992,837,38920,6045800
2020-05-17,Massachusetts,,,,,,,,,,,,25,5797,1077,86010,6892900
2020-05-17,Michigan,,,,,,,,,,,,26,4891,638,51054,9985800
2020-05-17,Minnesota,,,,,,,,,,,,27,731,708,15677,5639900
2020-05-17,Mississippi,,,,,,,,,,,,28,521,173,11296,2975900
2020-05-17,Missouri,,,,,,,,,,,,29,601,275,11069,6137400
2020-05-17,Montana,,,,,,,,,,,,30,16,0,468,1068800
2020-05-17,Nebraska,,,,,,,,,,,,31,129,128,10348,1934500
2020-05-17,Nevada,,,,,,,,,,,,32,350,125,6935,3080400
2020-05-17,New Hampshire,,,,,,,,,,,,33,172,40,3596,1359700
2020-05-17,New Jersey,,,,,,,,,,,,34,10356,1245,146334,8881900
